transakcja_id,konto_id,kwota,data_transakcji,kategoria_wydatku,metoda_platnosci,miasto_transakcji,kraj_transakcji,status_transakcji
521760,10549,126.45,2025-10-07 15:50:09,Edukacja,BLIK,Tychy,Polska,Zakonczona
521761,11102,97.77,2025-09-09 13:12:52,Supermarkety,Karta,Katowice,Polska,Zakonczona
521762,11319,12.4,2025-05-10 18:10:25,Restauracje i Bary,Online,,,Zakonczona
521763,10116,111.21,2025-12-30 13:32:44,Zdrowie i Apteki,BLIK,Orzesze,Polska,Zakonczona
521764,11377,64.96,2025-11-29 13:34:20,Restauracje i Bary,BLIK,Bytom,Polska,Zakonczona
521765,11166,35.86,2025-03-12 20:41:48,Edukacja,BLIK,Chorzów,Polska,Zakonczona
521766,10291,62.85,2025-03-06 18:22:15,Elektronika,BLIK,Rybnik,Polska,Zakonczona
521767,10241,51.46,2025-06-03 07:09:42,Paliwo i Transport,BLIK,Katowice,Polska,Zakonczona
521768,11005,56.09,2025-05-13 10:00:19,Elektronika,Online,,,Odrzucona
521769,10401,61.41,2025-05-28 16:32:08,Supermarkety,BLIK,Poznań,Polska,Zakonczona
521770,10559,63.14,2025-03-02 07:16:59,Paliwo i Transport,Karta,Wrocław,Polska,Zakonczona
521771,10009,51.33,2025-10-06 08:36:44,Paliwo i Transport,Karta,Gdańsk,Polska,Zakonczona
521772,10355,10.86,2025-12-14 20:44:50,Restauracje i Bary,Online,,,Zakonczona
521773,11097,297.21,2025-06-23 07:38:24,Paliwo i Transport,Karta,Kraków,Polska,Zakonczona
521774,11350,20.78,2025-02-14 20:55:49,Restauracje i Bary,Karta,Mikołów,Polska,Zakonczona
521775,10190,27.4,2025-05-17 16:47:32,Rozrywka i Streaming,Online,,,Zakonczona
521776,10462,78.23,2025-12-18 08:38:50,Paliwo i Transport,Karta,Bytom,Polska,Odrzucona
521777,11299,232.3,2025-07-11 13:11:55,Rozrywka i Streaming,Online,,,Zakonczona
521778,10213,24.57,2025-09-29 20:10:39,Edukacja,Karta,Sosnowiec ,Polska,Zakonczona
521779,10942,65.09,2025-02-23 07:10:21,Paliwo i Transport,Karta,katowice,Polska,Zakonczona
521780,10078,288.71,2025-01-01 11:54:00,Przelew,Przelew Krajowy,,,Zakonczona
521781,10310,55.4,2025-11-01 10:24:42,Zakupy Odzieżowe,Karta,Mikołów,Polska,Zakonczona
521782,11445,96.48,2025-05-20 06:00:19,Paliwo i Transport,BLIK,Zabrze,Polska,Zakonczona
521783,10578,45.05,2025-04-18 09:48:57,Paliwo i Transport,BLIK,Orzesze,Polska,Zakonczona
521784,10658,50.04,2025-10-04 07:46:23,Supermarkety,Online,,,Zakonczona
521785,11498,12.44,2025-07-24 14:28:56,Zdrowie i Apteki,BLIK,Gliwice,Polska,Zakonczona
521786,11399,37.2,2025-02-13 20:22:30,Przelew,Przelew Krajowy,,,Zakonczona
521787,11010,12.3,2025-02-19 07:42:30,Supermarkety,Karta,Zabrze,Polska,Zakonczona
521788,11385,12.33,2025-02-24 11:53:39,Elektronika,Karta,Orzesze,Polska,Odrzucona
521789,11386,71.66,2025-05-22 16:46:38,Supermarkety,Karta,Zakopane,Polska,Zakonczona
521790,11068,261.98,2025-12-29 04:57:37,Elektronika,Online,,,Zakonczona
521791,10783,44.34,2025-12-24 11:37:27,Edukacja,BLIK,Chorzów,Polska,Odrzucona
521792,10963,,2025-12-11 17:52:43,Supermarkety,Online,,,
521793,11022,64.97,2025-01-28 12:08:59,Supermarkety,BLIK,Orzesze,Polska,Zakonczona
521794,11112,12.64,2025-01-05 18:09:07,Supermarkety,Karta,Tychy  ,Polska,Zakonczona
521795,10541,76.98,2025-07-21 12:34:30,Przelew,Przelew Krajowy,,,Zakonczona
521796,10257,22.32,2025-09-11 10:52:31,Zdrowie i Apteki,Karta,Rybnik,Polska,Zakonczona
521797,11464,12936.08,2025-12-30 14:04:00,Edukacja,Karta,Rzym,Włochy,Zakonczona
521798,10971,43.53,2025-06-07 16:43:23,Restauracje i Bary,Karta,Sosnowiec,Polska,Zakonczona
521799,10762,76.89,2025-10-06 08:55:57,Paliwo i Transport,Karta,Orzesze,Polska,Zakonczona
521800,10850,69.59,2025-02-06 11:14:07,Edukacja,BLIK,KATOWICE  ,Polska,Zakonczona
521801,11341,64.86,2025-12-27 19:09:05,Restauracje i Bary,BLIK,Katowice,Polska,Zakonczona
521802,10295,48.51,2025-06-12 09:33:51,Paliwo i Transport,Karta,Kraków,Polska,Odrzucona
521803,10245,14.78,2025-12-06 07:31:53,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
521804,11236,313.07,2025-03-02 10:54:37,Zakupy Odzieżowe,Karta,Sosnowiec,Polska,Zakonczona
521805,10777,100.65,2025-12-07 19:42:20,Supermarkety,Online,,,Zakonczona
521806,11082,443.61,2025-12-06 08:56:15,Paliwo i Transport,Online,,,Zakonczona
521807,11013,13.13,2025-04-15 17:31:05,Zdrowie i Apteki,Karta,Mikołów,Polska,Zakonczona
521808,11448,123.24,2025-05-20 03:50:57,Elektronika,Karta,katowice,Polska,Zakonczona
521809,10128,68.47,2025-06-11 20:01:12,Zdrowie i Apteki,BLIK,Orzesze,Polska,Zakonczona
521810,10619,39.49,2025-03-17 13:13:24,Zakupy Odzieżowe,BLIK,Orzesze,Polska,Zakonczona
521811,11279,15.0,2025-08-26 17:04:35,Elektronika,Online,,,Zakonczona
521812,11068,42.39,2025-09-14 08:19:46,Paliwo i Transport,Karta,Katowice,Polska,Zakonczona
521813,11427,228.02,2025-10-02 15:29:46,Zdrowie i Apteki,Karta,Rybnik,Polska,Zakonczona
521814,10498,13790.53,2025-11-14 18:04:29,Supermarkety,Karta,Nowy Jork,USA,Zakonczona
521815,11109,74.6,2025-08-26 20:48:22,Elektronika,BLIK,Mikołów,Polska,Zakonczona
521816,11426,20.87,2025-11-03 18:05:58,Zakupy Odzieżowe,Karta,Gliwice,Polska,Zakonczona
521817,10689,363.72,2025-08-01 10:41:55,Zdrowie i Apteki,BLIK,Mikołów,Polska,Odrzucona
521818,10561,3971.4,2025-10-17 07:18:13,Supermarkety,BLIK,Rybnik,Polska,Zakonczona
521819,10139,29.46,2025-10-03 19:20:25,Restauracje i Bary,Online,,,Zakonczona
521820,11419,176.64,2025-10-15 13:17:22,Zdrowie i Apteki,BLIK,Mikołów,Polska,Zakonczona
521821,10948,29.98,2025-12-14 23:53:05,Rachunki i Opłaty,Online,,,Zakonczona
521822,10404,17.72,2025-06-21 07:06:51,Supermarkety,Karta,Orzesze,Polska,Zakonczona
521823,10705,73.62,2025-06-15 08:30:58,Paliwo i Transport,BLIK,Gliwice,Polska,Zakonczona
521824,10699,61.86,2025-06-02 11:26:58,Elektronika,Karta,Zabrze,Polska,Zakonczona
521825,10416,48.48,2025-08-01 17:28:57,Rozrywka i Streaming,BLIK,Gliwice,Polska,Zakonczona
521826,10780,,2025-03-13 19:42:31,Przelew,Karta,,,
521827,10666,78.79,2025-03-27 15:56:09,Supermarkety,BLIK,Katowice,Polska,Odrzucona
521828,10836,75.96,2025-04-26 08:17:03,Paliwo i Transport,BLIK,Katowice,Polska,Zakonczona
521829,11428,173.68,2025-06-15 06:12:02,Supermarkety,BLIK,Orzesze,Polska,Zakonczona
521830,10821,24.65,2025-02-20 16:13:50,Zakupy Odzieżowe,Online,,,Zakonczona
521831,11034,153.09,2025-04-18 21:46:27,Restauracje i Bary,Karta,Bytom,Polska,Zakonczona
521832,11220,58.56,2025-04-16 06:32:26,Paliwo i Transport,Karta,Chorzów,Polska,Zakonczona
521833,10022,58.1,2025-12-11 11:33:55,Przelew,Przelew Krajowy,,,Zakonczona
521834,11403,190.67,2025-04-12 17:52:45,Rozrywka i Streaming,Online,,,Zakonczona
521835,10453,8957.93,2025-03-14 23:11:57,Supermarkety,Karta,Rzym,Włochy,Zakonczona
521836,10556,73.56,2025-08-05 18:36:55,Elektronika,BLIK,Wrocław,Polska,Zakonczona
521837,10664,,2025-09-04 06:09:22,Przelew,Karta,,,
521838,10900,161.0,2025-11-04 22:43:28,Zdrowie i Apteki,Karta,Katowice,Polska,Zakonczona
521839,11154,23.6,2025-09-22 07:36:36,Paliwo i Transport,Online,,,Zakonczona
521840,10451,302.47,2025-08-05 09:28:52,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
521841,10587,71.28,2025-11-23 18:28:26,Rozrywka i Streaming,Karta,Rybnik,Polska,Zakonczona
521842,11102,60.35,2025-07-12 00:15:28,Rozrywka i Streaming,Online,,,Zakonczona
521843,11447,17.43,2025-07-20 15:01:54,Rozrywka i Streaming,Online,,,Zakonczona
521844,11021,2587.1,2025-11-30 18:29:08,Restauracje i Bary,BLIK,Sosnowiec,Polska,Zakonczona
521845,10147,52.14,2025-09-22 14:15:47,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
521846,10373,52.6,2025-11-10 21:15:29,Zakupy Odzieżowe,Karta,Warszawa,Polska,Zakonczona
521847,10377,25.33,2025-07-24 08:50:51,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
521848,10044,47.97,2025-04-15 10:56:01,Zdrowie i Apteki,BLIK,Tychy,Polska,Odrzucona
521849,11082,60.29,2025-02-27 18:16:10,Supermarkety,Online,,,Zakonczona
521850,10418,52.41,2025-09-30 06:50:34,Supermarkety,Karta,Kraków,Polska,Zakonczona
521851,10607,41.11,2025-03-11 06:25:23,Paliwo i Transport,Online,,,Zakonczona
521852,10636,81.75,2025-08-08 08:59:37,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
521853,11425,16.16,2025-11-14 06:21:34,Paliwo i Transport,BLIK,Zabrze,Polska,Zakonczona
521854,11130,5.12,2025-01-18 16:23:44,Restauracje i Bary,BLIK,Rybnik,Polska,Zakonczona
521855,11081,,2025-10-21 11:35:48,Przelew,Karta,,,
521856,10728,41.18,2025-05-23 14:44:59,Restauracje i Bary,Karta,Zakopane,Polska,Zakonczona
521857,10359,,2025-10-11 12:38:34,Przelew,Karta,,,
521858,11114,47.31,2025-10-03 08:28:04,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
521859,10388,7.36,2025-04-09 13:13:06,Rachunki i Opłaty,Online,,,Zakonczona
521860,10816,74.71,2025-12-13 07:43:13,Paliwo i Transport,Karta,Mikołów,Polska,Zakonczona
521861,11295,27.25,2025-07-05 18:54:27,Restauracje i Bary,BLIK,Tychy  ,Polska,Zakonczona
521862,11016,49.54,2025-06-13 11:00:08,Edukacja,BLIK,Kraków,Polska,Zakonczona
521863,10518,10.33,2025-10-21 15:55:32,Elektronika,Karta,Mikołów,Polska,Zakonczona
521864,11295,75.26,2025-12-05 13:12:23,Rozrywka i Streaming,BLIK,Orzesze,Polska,Zakonczona
521865,10639,36.24,2025-09-16 22:38:42,Przelew,Przelew Krajowy,,,Zakonczona
521866,10737,147.01,2025-04-17 12:26:03,Supermarkety,Karta,Chorzów,Polska,Zakonczona
521867,10904,55.28,2025-01-07 12:45:51,Przelew,Przelew Krajowy,,,Zakonczona
521868,10831,29.68,2025-09-17 21:24:04,Zdrowie i Apteki,BLIK,Mikołów,Polska,Zakonczona
521869,10349,26.44,2025-05-07 23:23:53,Zakupy Odzieżowe,Karta,Chorzów,Polska,Zakonczona
521870,10109,23.2,2025-05-28 00:11:58,Elektronika,Online,,,Zakonczona
521871,10969,,2025-12-23 18:53:33,Zdrowie i Apteki,Online,,,
521872,11129,70.37,2025-04-09 14:00:58,Zdrowie i Apteki,BLIK,Rybnik,Polska,Zakonczona
521873,10966,1887.5,2025-04-14 07:33:38,Paliwo i Transport,Karta,Katowice,Polska,Zakonczona
521874,11293,74.11,2025-08-09 14:56:30,Restauracje i Bary,Online,,,Zakonczona
521875,10362,384.98,2025-07-18 08:40:01,Supermarkety,Karta,Bytom,Polska,Zakonczona
521876,10303,69.71,2025-11-01 08:48:30,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
521877,10672,77.73,2025-03-31 08:11:03,Paliwo i Transport,Online,,,Zakonczona
521878,10417,20.01,2025-06-28 19:24:02,Restauracje i Bary,BLIK,Tychy,Polska,Zakonczona
521879,10156,5.46,2025-12-27 22:19:12,Restauracje i Bary,Karta,Katowice,Polska,Zakonczona
521880,10851,2076.59,2025-10-28 07:03:13,Supermarkety,Karta,Rybnik,Polska,Zakonczona
521881,10218,8.26,2025-09-17 18:40:05,Elektronika,Karta,Gliwice,Polska,Zakonczona
521882,10942,3706.74,2025-02-02 08:35:41,Supermarkety,Karta,Gliwice,Polska,Zakonczona
521883,11040,36.77,2025-07-17 06:12:25,Supermarkety,BLIK,Gliwice,Polska,Zakonczona
521884,10437,281.69,2025-04-04 08:02:04,Supermarkety,BLIK,Mikołów,Polska,Zakonczona
521885,10164,330.85,2025-04-09 11:57:35,Supermarkety,BLIK,Mikołów,Polska,Zakonczona
521886,10567,87.45,2025-04-16 11:20:09,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
521887,11275,80.53,2025-11-21 07:57:11,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
521888,10809,307.44,2025-08-09 22:17:09,Restauracje i Bary,Karta,Chorzów,Polska,Zakonczona
521889,10200,,2025-12-07 18:39:28,Przelew,Karta,,,
521890,10895,27.25,2025-03-18 10:41:58,Rachunki i Opłaty,Online,,,Zakonczona
521891,10377,20.74,2025-11-25 22:10:15,Zakupy Odzieżowe,BLIK,Sosnowiec,Polska,Odrzucona
521892,11021,6396.51,2025-08-21 19:02:24,Zakupy Odzieżowe,Karta,Londyn,Wielka Brytania,Zakonczona
521893,10661,28.29,2025-11-27 06:40:08,Paliwo i Transport,Online,,,Zakonczona
521894,10795,59.43,2025-07-16 10:28:57,Przelew,Przelew Krajowy,,,Zakonczona
521895,10855,15.35,2025-11-26 20:35:46,Elektronika,BLIK,Bytom,Polska,Zakonczona
521896,10599,347.29,2025-10-18 19:01:19,Restauracje i Bary,BLIK,Orzesze,Polska,Zakonczona
521897,10941,257.21,2025-03-16 23:11:47,Supermarkety,BLIK,Zabrze,Polska,Zakonczona
521898,10949,43.11,2025-06-12 13:31:51,Przelew,Przelew Krajowy,,,Zakonczona
521899,11027,7.37,2025-10-31 14:30:08,Restauracje i Bary,Online,,,Zakonczona
521900,11242,,2025-07-08 15:15:33,Przelew,Karta,,,
521901,10087,4756.32,2025-01-19 10:15:01,Supermarkety,Online,,,Zakonczona
521902,10256,366.16,2025-01-11 09:13:12,Paliwo i Transport,Karta,Bytom,Polska,Zakonczona
521903,10559,10.58,2025-06-23 18:08:04,Elektronika,BLIK,Katowice,Polska,Zakonczona
521904,10526,24.71,2025-03-16 00:23:38,Elektronika,Online,,,Zakonczona
521905,11113,38.65,2025-09-17 22:51:46,Zdrowie i Apteki,BLIK,Tychy,Polska,Zakonczona
521906,10819,54.61,2025-05-10 12:30:26,Elektronika,Karta,Mikołów,Polska,Zakonczona
521907,11308,,2025-12-18 07:06:20,Przelew,BLIK,,,
521908,11103,70.08,2025-03-01 15:02:12,Restauracje i Bary,Karta,Katowice,Polska,Zakonczona
521909,10170,40.02,2025-10-04 06:59:35,Paliwo i Transport,BLIK,Orzesze,Polska,Zakonczona
521910,11478,52.08,2025-03-26 09:32:15,Paliwo i Transport,BLIK,gliwice,Polska,Zakonczona
521911,11447,13.83,2025-12-22 14:51:53,Rachunki i Opłaty,Online,,,Zakonczona
521912,10276,42.97,2025-10-01 11:49:13,Przelew,Przelew Krajowy,,,Zakonczona
521913,10610,48.7,2025-10-14 08:55:03,Supermarkety,Karta,Gliwice,Polska,Zakonczona
521914,11449,59.32,2025-12-09 09:42:30,Paliwo i Transport,Karta,Chorzów,Polska,Zakonczona
521915,11483,69.82,2025-09-24 18:43:19,Elektronika,Karta,Chorzów,Polska,Zakonczona
521916,11045,49.32,2025-07-30 12:26:01,Supermarkety,Online,,,Zakonczona
521917,10331,50.56,2025-03-09 23:50:20,Zdrowie i Apteki,Online,,,Zakonczona
521918,10126,122.05,2025-08-03 19:58:44,Restauracje i Bary,Karta,Katowice,Polska,Zakonczona
521919,10283,22.46,2025-01-26 10:34:36,Supermarkety,BLIK,Zabrze,Polska,Zakonczona
521920,10581,39.29,2025-07-26 11:45:33,Zdrowie i Apteki,Karta,Rybnik,Polska,Zakonczona
521921,11191,70.4,2025-09-10 10:45:45,Edukacja,Karta,katowice,Polska,Zakonczona
521922,10715,75.38,2025-04-27 10:32:08,Zdrowie i Apteki,BLIK,Warszawa,Polska,Zakonczona
521923,10569,113.34,2025-02-14 15:57:56,Restauracje i Bary,BLIK,Chorzów,Polska,Zakonczona
521924,11270,12.29,2025-11-13 09:23:39,Paliwo i Transport,Karta,Katowice,Polska,Zakonczona
521925,11397,20.77,2025-01-14 11:25:09,Zakupy Odzieżowe,BLIK,Mikołów,Polska,Zakonczona
521926,10803,78.79,2025-01-10 01:33:06,Elektronika,Online,,,Zakonczona
521927,11121,50.35,2025-10-23 08:01:37,Paliwo i Transport,BLIK,Chorzów,Polska,Zakonczona
521928,10864,54.23,2025-09-09 11:31:57,Elektronika,Karta,Gliwice,Polska,Zakonczona
521929,10373,986.29,2025-11-10 23:10:35,Zdrowie i Apteki,Online,,,Zakonczona
521930,11486,31.87,2025-11-10 23:28:18,Rachunki i Opłaty,Online,,,Zakonczona
521931,10623,161.48,2025-01-10 11:02:32,Zdrowie i Apteki,BLIK,Mikołów,Polska,Zakonczona
521932,11191,25.91,2025-02-22 06:16:24,Paliwo i Transport,BLIK,Rybnik,Polska,Zakonczona
521933,10462,55.64,2025-01-04 20:15:35,Restauracje i Bary,Karta,Bytom,Polska,Zakonczona
521934,10169,71.07,2025-08-28 05:44:50,Elektronika,Online,,,Zakonczona
521935,10976,44.69,2025-12-13 23:20:20,Elektronika,BLIK,Zabrze,Polska,Zakonczona
521936,10706,142.22,2025-09-17 19:22:50,Supermarkety,BLIK,Rybnik,Polska,Zakonczona
521937,11233,72.0,2025-12-10 06:15:21,Paliwo i Transport,Karta,Katowice,Polska,Zakonczona
521938,10379,6848.91,2025-03-07 07:03:21,Supermarkety,Karta,Rzym,Włochy,Zakonczona
521939,10334,2086.22,2025-12-20 18:08:02,Rozrywka i Streaming,Karta,Gliwice,Polska,Zakonczona
521940,11026,105.54,2025-06-26 05:43:07,Elektronika,Online,,,Zakonczona
521941,10552,86.11,2025-07-12 15:38:12,Rozrywka i Streaming,BLIK,KATOWICE  ,Polska,Zakonczona
521942,11162,87.7,2025-12-14 06:34:54,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
521943,10682,83.71,2025-11-24 18:58:57,Supermarkety,BLIK,Zakopane,Polska,Zakonczona
521944,10921,49.29,2025-09-19 00:31:25,Rozrywka i Streaming,Karta,Chorzów,Polska,Zakonczona
521945,10492,206.64,2025-06-28 16:27:34,Rozrywka i Streaming,Karta, Katowice,Polska,Zakonczona
521946,10131,41.8,2025-05-13 23:05:22,Supermarkety,Online,,,Zakonczona
521947,11428,28.9,2025-06-19 03:47:24,Przelew,Przelew Krajowy,,,Zakonczona
521948,10397,53.5,2025-11-17 10:37:58,Zdrowie i Apteki,BLIK,Zabrze,Polska,Zakonczona
521949,10497,23.63,2025-03-29 07:01:09,Supermarkety,BLIK,Kraków,Polska,Zakonczona
521950,10889,75.52,2025-03-25 22:26:18,Zakupy Odzieżowe,Online,,,Zakonczona
521951,10204,38.42,2025-08-06 10:28:42,Przelew,Przelew Krajowy,,,Zakonczona
521952,10353,51.76,2025-10-07 16:59:59,Zakupy Odzieżowe,BLIK,Mikołów,Polska,Zakonczona
521953,10191,52.77,2025-10-15 17:59:20,Zdrowie i Apteki,Online,,,Zakonczona
521954,10224,68.06,2025-08-28 15:51:23,Zdrowie i Apteki,BLIK,Tychy  ,Polska,Zakonczona
521955,11120,289.15,2025-02-05 10:51:39,Przelew,Przelew Krajowy,,,Zakonczona
521956,10404,3317.3,2025-06-03 17:12:01,Zdrowie i Apteki,Karta,Orzesze,Polska,Zakonczona
521957,11199,76.52,2025-06-09 17:11:57,Edukacja,Karta,Poznań,Polska,Zakonczona
521958,11074,15.01,2025-06-25 14:44:38,Edukacja,BLIK,Rybnik,Polska,Zakonczona
521959,10975,6.4,2025-08-26 15:24:50,Edukacja,Karta,Bytom,Polska,Zakonczona
521960,11080,4259.16,2025-09-07 06:09:40,Supermarkety,BLIK,katowice,Polska,Zakonczona
521961,11267,79.85,2025-05-31 08:12:24,Paliwo i Transport,BLIK,Rybnik,Polska,Zakonczona
521962,11042,24.69,2025-12-15 07:05:41,Paliwo i Transport,BLIK,Kraków,Polska,Zakonczona
521963,10166,4726.88,2025-08-24 17:57:24,Rozrywka i Streaming,Karta,Rybnik,Polska,Zakonczona
521964,11406,74.19,2025-10-26 22:23:15,Rozrywka i Streaming,BLIK,Rybnik,Polska,Zakonczona
521965,11208,1496.46,2025-11-06 19:06:10,Rachunki i Opłaty,Online,,,Zakonczona
521966,11145,36.79,2025-12-02 10:27:15,Supermarkety,Karta,Bytom,Polska,Zakonczona
521967,11004,434.07,2025-12-09 08:19:06,Paliwo i Transport,BLIK,KATOWICE  ,Polska,Zakonczona
521968,11216,107.12,2025-10-29 12:13:16,Przelew,Przelew Krajowy,,,Zakonczona
521969,10947,,2025-08-23 06:16:29,Przelew,BLIK,,,
521970,11061,60.36,2025-10-03 03:45:50,Rozrywka i Streaming,Online,,,Zakonczona
521971,11135,58.09,2025-10-22 09:02:49,Paliwo i Transport,Online,,,Zakonczona
521972,10697,9.06,2025-04-22 20:05:40,Supermarkety,Karta,Sosnowiec,Polska,Zakonczona
521973,10290,43.0,2025-12-11 22:52:30,Elektronika,Karta,Orzesze,Polska,Zakonczona
521974,11429,106.76,2025-07-23 10:26:43,Rachunki i Opłaty,Online,,,Zakonczona
521975,11447,24.2,2025-10-03 17:23:26,Rozrywka i Streaming,Karta,Zabrze,Polska,Zakonczona
521976,11274,48.26,2025-10-14 18:39:17,Przelew,Przelew Krajowy,,,Zakonczona
521977,11072,102.92,2025-07-06 13:15:03,Rozrywka i Streaming,BLIK,Rzym,Włochy,Zakonczona
521978,10329,7.33,2025-06-12 06:05:40,Supermarkety,BLIK,katowice,Polska,Zakonczona
521979,10978,32.82,2025-12-14 06:09:55,Paliwo i Transport,Karta,Bytom,Polska,Zakonczona
521980,10199,50.31,2025-05-14 19:01:07,Zdrowie i Apteki,BLIK,Tychy,Polska,Zakonczona
521981,10104,54.51,2025-08-04 02:20:47,Elektronika,Online,,,Zakonczona
521982,10700,22.94,2025-03-27 07:39:04,Paliwo i Transport,BLIK,Zabrze,Polska,Zakonczona
521983,10166,1298.21,2025-05-30 06:57:32,Paliwo i Transport,BLIK,Rybnik,Polska,Zakonczona
521984,11214,396.4,2025-01-29 07:33:04,Paliwo i Transport,Karta,Katowice,Polska,Zakonczona
521985,10743,24.54,2025-12-02 07:55:18,Paliwo i Transport,Online,,,Zakonczona
521986,10930,43.8,2025-08-10 15:44:12,Supermarkety,Karta,Zabrze,Polska,Zakonczona
521987,11229,,2025-11-19 12:27:01,Przelew,Karta,,,
521988,11333,56.28,2025-07-28 11:30:19,Edukacja,BLIK,Katowice,Polska,Zakonczona
521989,11351,105.93,2025-04-29 07:30:07,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
521990,10982,110.25,2025-02-24 06:05:43,Paliwo i Transport,Karta, Gliwice,Polska,Zakonczona
521991,10774,45.19,2025-01-20 10:10:02,Zdrowie i Apteki,BLIK,Mikołów,Polska,Zakonczona
521992,11459,12057.81,2025-12-27 15:03:43,Restauracje i Bary,Karta,Nowy Jork,USA,Zakonczona
521993,10075,75.73,2025-08-02 00:37:33,Elektronika,Karta,Sosnowiec,Polska,Zakonczona
521994,10195,,2025-08-14 17:52:06,Przelew,Karta,,,
521995,10706,119.47,2025-12-18 17:03:25,Edukacja,Karta,Rybnik,Polska,Odrzucona
521996,11037,6.51,2025-03-20 06:02:26,Paliwo i Transport,Online,,,Zakonczona
521997,11194,330.33,2025-02-07 18:32:26,Restauracje i Bary,BLIK,Rybnik,Polska,Zakonczona
521998,11295,72.09,2025-06-10 18:32:04,Przelew,Przelew Krajowy,,,Zakonczona
521999,10738,247.24,2025-08-17 06:42:39,Paliwo i Transport,BLIK,Orzesze,Polska,Zakonczona
522000,10025,76.95,2025-03-04 13:21:39,Edukacja,BLIK,KATOWICE  ,Polska,Zakonczona
522001,11307,32.22,2025-01-13 11:58:17,Elektronika,Online,,,Zakonczona
522002,11432,88.25,2025-11-21 22:04:29,Restauracje i Bary,BLIK,Katowice,Polska,Zakonczona
522003,11490,51.37,2025-11-10 07:04:51,Paliwo i Transport,BLIK,Rybnik,Polska,Zakonczona
522004,10508,126.62,2025-04-12 10:18:31,Zakupy Odzieżowe,BLIK,Zabrze,Polska,Zakonczona
522005,10776,32.6,2025-11-16 16:50:30,Restauracje i Bary,Online,,,Zakonczona
522006,11170,53.26,2025-09-09 11:38:27,Zdrowie i Apteki,Karta,Gliwice,Polska,Zakonczona
522007,10955,19555.2,2025-06-20 23:21:28,Przelew,Przelew Krajowy,,,Zakonczona
522008,10007,33.25,2025-12-11 23:33:00,Zdrowie i Apteki,BLIK,Mikołów,Polska,Zakonczona
522009,10069,40.15,2025-11-21 14:35:58,Restauracje i Bary,Online,,,Zakonczona
522010,10569,87.92,2025-12-29 12:46:53,Supermarkety,Karta,KATOWICE  ,Polska,Zakonczona
522011,11224,59.74,2025-07-16 22:57:23,Elektronika,BLIK,Zabrze,Polska,Zakonczona
522012,11477,53.21,2025-10-06 13:57:13,Zdrowie i Apteki,Online,,,Zakonczona
522013,11253,14667.01,2025-07-04 08:54:03,Paliwo i Transport,BLIK,Chorzów,Polska,Zakonczona
522014,10262,76.24,2025-08-27 09:54:47,Supermarkety,Karta,Chorzów,Polska,Zakonczona
522015,11266,42.3,2025-03-07 12:18:24,Zdrowie i Apteki,BLIK,Katowice,Polska,Zakonczona
522016,10202,75.75,2025-09-29 06:37:05,Paliwo i Transport,Karta,Rybnik,Polska,Zakonczona
522017,10662,81.76,2025-06-16 06:42:41,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
522018,10264,24.28,2025-11-04 09:47:16,Paliwo i Transport,BLIK,Bytom,Polska,Zakonczona
522019,10276,23.13,2025-04-04 06:05:26,Paliwo i Transport,BLIK,Mikołów,Polska,Odrzucona
522020,11101,9.56,2025-12-26 17:46:04,Rozrywka i Streaming,Karta,Gliwice,Polska,Zakonczona
522021,10145,55.56,2025-05-06 07:15:28,Paliwo i Transport,Karta,Bytom,Polska,Odrzucona
522022,10430,361.08,2025-08-03 10:03:15,Edukacja,Karta,Rybnik,Polska,Odrzucona
522023,11304,161.35,2025-10-10 06:44:00,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
522024,10348,98.16,2025-08-05 18:28:26,Supermarkety,BLIK,Katowice,Polska,Zakonczona
522025,10316,14.39,2025-08-04 19:11:48,Rachunki i Opłaty,Online,,,Zakonczona
522026,10386,73.22,2025-06-02 16:57:18,Przelew,Przelew Krajowy,,,Zakonczona
522027,10274,107.7,2025-09-23 08:33:06,Supermarkety,BLIK,Chorzów,Polska,Odrzucona
522028,10235,42.01,2025-04-01 15:28:31,Zakupy Odzieżowe,BLIK,Wrocław,Polska,Zakonczona
522029,11365,60.34,2025-06-29 14:20:01,Rozrywka i Streaming,Karta,Chorzów,Polska,Zakonczona
